Time(s),CTSresistance,HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),SweatRate(kg/s),FatigueLevel,RespirationRate(1/min)
281.42,0,110.780341,37.157035,36.170681,0.000001,0.073487,23.076923
281.62,0,110.766548,37.157207,36.171256,0.000001,0.073127,23.076923
281.82,0,110.766548,37.157378,36.171831,0.000001,0.073967,23.076923
282.02,0,110.766548,37.157549,36.172405,0.000001,0.073397,23.076923
282.22,0,110.789623,37.157721,36.172979,0.000001,0.073548,23.076923
282.42,0,110.789623,37.157892,36.173552,0.000001,0.073866,23.076923
282.62,0,110.789623,37.158064,36.174125,0.000001,0.073329,23.076923
282.82,0,110.814950,37.158235,36.174697,0.000001,0.073852,23.076923
283.02,0,110.814950,37.158407,36.175268,0.000001,0.073746,23.076923
283.22,0,110.814950,37.158579,36.175839,0.000001,0.073283,23.076923
283.42,0,110.796681,37.158750,36.176409,0.000001,0.074010,23.076923
283.62,0,110.796681,37.158922,36.176979,0.000001,0.073627,23.076923
283.82,0,110.796681,37.159093,36.177548,0.000001,0.072813,23.076923
284.02,0,110.768915,37.159265,36.178117,0.000001,0.074048,23.076923
284.22,0,110.768915,37.159437,36.178685,0.000001,0.073520,23.076923
284.42,0,110.767585,37.159608,36.179253,0.000001,0.073157,23.076923
284.62,0,110.767585,37.159780,36.179820,0.000001,0.073998,23.076923
284.82,0,110.767585,37.159952,36.180386,0.000001,0.073430,23.076923
285.02,0,110.798880,37.160124,36.180952,0.000001,0.073578,23.076923
285.22,0,110.798880,37.160296,36.181517,0.000001,0.073897,23.076923
285.42,0,110.798880,37.160467,36.182082,0.000001,0.073362,23.076923
285.62,0,110.809134,37.160639,36.182646,0.000001,0.073881,23.076923
285.82,0,110.809134,37.160811,36.183210,0.000001,0.073778,23.076923
286.02,0,110.809134,37.160983,36.183773,0.000001,0.073315,23.076923
286.22,0,110.782515,37.161155,36.184336,0.000001,0.074039,23.076923
286.42,0,110.782515,37.161327,36.184897,0.000001,0.073659,23.076923
286.62,0,110.782515,37.161499,36.185459,0.000001,0.072843,23.076923
286.82,0,110.760770,37.161671,36.186020,0.000001,0.074078,23.076923
287.02,0,110.760770,37.161843,36.186580,0.000001,0.073552,23.076923
287.22,0,110.773470,37.162015,36.187140,0.000001,0.073186,23.076923
287.42,0,110.773470,37.162187,36.187699,0.000001,0.074029,23.076923
287.62,0,110.773470,37.162359,36.188258,0.000001,0.073463,23.076923
287.82,0,110.804860,37.162531,36.188816,0.000001,0.073607,23.076923
288.02,0,110.804860,37.162703,36.189374,0.000001,0.073929,23.076923
288.22,0,110.804860,37.162875,36.189931,0.000001,0.073394,23.076923
288.42,0,110.797863,37.163047,36.190487,0.000001,0.073910,23.076923
288.62,0,110.797863,37.163219,36.191043,0.000001,0.073810,23.076923
288.82,0,110.797863,37.163391,36.191599,0.000001,0.073347,23.076923
289.02,0,110.768507,37.163564,36.192154,0.000001,0.074068,23.076923
289.22,0,110.768507,37.163736,36.192708,0.000001,0.073691,23.076923
289.42,0,110.768507,37.163908,36.193262,0.000001,0.072873,23.076923
289.62,0,110.756858,37.164080,36.193815,0.000001,0.074107,23.076923
289.82,0,110.756858,37.164252,36.194368,0.000001,0.073584,23.076923
290.02,0,110.781940,37.164425,36.194920,0.000001,0.073216,23.076923
290.22,0,110.781940,37.164597,36.195472,0.000001,0.074059,23.076923
290.42,0,110.781940,37.164769,36.196023,0.000001,0.073495,23.076923
290.62,0,110.804627,37.164942,36.196573,0.000001,0.073635,23.076923
290.82,0,110.804627,37.165114,36.197123,0.000001,0.073960,23.076923
291.02,0,110.804627,37.165287,36.197673,0.000001,0.073426,23.076923
291.22,0,110.783927,37.165459,36.198222,0.000001,0.073938,23.076923
291.42,0,110.783927,37.165631,36.198770,0.000001,0.073841,23.076923
291.62,0,110.783927,37.165804,36.199318,0.000001,0.073379,23.076923
291.82,0,110.756858,37.165976,36.199865,0.000001,0.074096,23.076923
292.02,0,110.756858,37.166149,36.200412,0.000001,0.073722,23.076923
292.22,0,110.756858,37.166321,36.200958,0.000001,0.072903,23.076923
292.42,0,110.758153,37.166494,36.201504,0.000001,0.074136,23.076923
292.62,0,110.758153,37.166666,36.202049,0.000001,0.073615,23.076923
292.82,0,110.790044,37.166839,36.202594,0.000001,0.073245,23.076923
293.02,0,110.790044,37.167012,36.203138,0.000001,0.074089,23.076923
293.22,0,110.790044,37.167184,36.203681,0.000001,0.073527,23.076923
293.42,0,110.796615,37.167357,36.204225,0.000001,0.073663,23.076923
293.62,0,110.796615,37.167529,36.204767,0.000001,0.073990,23.076923
293.82,0,110.796615,37.167702,36.205309,0.000001,0.073458,23.076923
294.02,0,110.768890,37.167875,36.205850,0.000001,0.073966,23.076923
294.22,0,110.768890,37.168047,36.206391,0.000001,0.073871,23.076923
294.42,0,110.768890,37.168220,36.206932,0.000001,0.073410,23.076923
294.62,0,110.748745,37.168393,36.207472,0.000001,0.074124,23.076923
294.82,0,110.748745,37.168566,36.208011,0.000001,0.073753,23.076923
295.02,0,110.748745,37.168738,36.208550,0.000001,0.072932,23.076923
295.22,0,110.764059,37.168911,36.209088,0.000001,0.074165,23.076923
295.42,0,110.764059,37.169084,36.209626,0.000001,0.073647,23.076923
295.62,0,110.794259,37.169257,36.210163,0.000001,0.073273,23.076923
295.82,0,110.794259,37.169430,36.210700,0.000001,0.074119,23.076923
296.02,0,110.794259,37.169603,36.211236,0.000001,0.073558,23.076923
296.22,0,110.783904,37.169776,36.211772,0.000001,0.073691,23.076923
296.42,0,110.783904,37.169949,36.212307,0.000001,0.074020,23.076923
296.62,0,110.783904,37.170121,36.212841,0.000001,0.073489,23.076923
296.82,0,110.754467,37.170294,36.213376,0.000001,0.073994,23.076923
297.02,0,110.754467,37.170467,36.213909,0.000001,0.073902,23.076923
297.22,0,110.754467,37.170640,36.214442,0.000001,0.073441,23.076923
297.42,0,110.745104,37.170813,36.214975,0.000001,0.074152,23.076923
297.62,0,110.745104,37.170986,36.215506,0.000001,0.073784,23.076923
297.82,0,110.745104,37.171160,36.216038,0.000001,0.072961,23.076923
298.02,0,110.771993,37.171333,36.216569,0.000001,0.074194,23.076923
298.22,0,110.771993,37.171506,36.217099,0.000001,0.073678,23.076923
298.42,0,110.791697,37.171679,36.217629,0.000001,0.073302,23.076923
298.62,0,110.791697,37.171852,36.218159,0.000001,0.074148,23.076923
298.82,0,110.791697,37.172025,36.218687,0.000001,0.073589,23.076923
299.02,0,110.768913,37.172198,36.219216,0.000001,0.073719,23.076923
299.22,0,110.768913,37.172372,36.219744,0.000001,0.074050,23.076923
299.42,0,110.768913,37.172545,36.220271,0.000001,0.073520,23.076923
299.62,0,110.742753,37.172718,36.220798,0.000001,0.074021,23.076923
299.82,0,110.742753,37.172891,36.221324,0.000001,0.073932,23.076923
300.02,0,110.742753,37.173064,36.221850,0.000001,0.073472,23.076923
300.22,0,110.746757,37.173238,36.222376,0.000001,0.074180,23.076923
300.42,0,110.746757,37.173411,36.222900,0.000001,0.073814,23.076923
300.62,0,110.746757,37.173584,36.223425,0.000001,0.072990,23.076923
300.82,0,110.778895,37.173758,36.223948,0.000001,0.074223,23.076923
301.02,0,110.778895,37.173931,36.224471,0.000001,0.073709,23.076923
301.22,0,110.781775,37.174104,36.224994,0.000001,0.073329,23.076923
301.42,0,110.781775,37.174278,36.225516,0.000001,0.074177,23.076923
301.62,0,110.781775,37.174451,36.226038,0.000001,0.073620,23.076923
301.82,0,110.753172,37.174625,36.226559,0.000001,0.073746,23.076923
302.02,0,110.753172,37.174798,36.227080,0.000001,0.074079,23.076923
302.22,0,110.753172,37.174972,36.227600,0.000001,0.073550,23.076923
302.42,0,110.734811,37.175145,36.228120,0.000001,0.074048,23.076923
302.62,0,110.734811,37.175319,36.228639,0.000001,0.073961,23.076923
302.82,0,110.734811,37.175492,36.229158,0.000001,0.073502,23.076923
303.02,0,110.752667,37.175666,36.229676,0.000001,0.074208,23.076923
303.22,0,110.752667,37.175839,36.230193,0.000001,0.073844,23.076923
303.42,0,110.752667,37.176013,36.230710,0.000001,0.073019,23.076923
303.62,0,110.781340,37.176186,36.231227,0.000001,0.074251,23.076923
303.82,0,110.781340,37.176360,36.231743,0.000001,0.073739,23.076923
304.02,0,110.767834,37.176534,36.232259,0.000001,0.073357,23.076923
304.22,0,110.767834,37.176707,36.232774,0.000001,0.074206,23.076923
304.42,0,110.767834,37.176881,36.233288,0.000001,0.073650,23.076923
304.62,0,110.738546,37.177055,36.233803,0.000001,0.073772,23.076923
304.82,0,110.738546,37.177228,36.234316,0.000001,0.074108,23.076923
305.02,0,110.738546,37.177402,36.234829,0.000001,0.073580,23.076923
305.22,0,110.731597,37.177576,36.235342,0.000001,0.074075,23.076923
305.42,0,110.731597,37.177750,36.235854,0.000001,0.073991,23.076923
305.62,0,110.731597,37.177923,36.236366,0.000001,0.073532,23.076923
305.82,0,110.760058,37.178097,36.236877,0.000001,0.074235,23.076923
306.02,0,110.760058,37.178271,36.237387,0.000001,0.073874,23.076923
306.22,0,110.760058,37.178445,36.237897,0.000001,0.073047,23.076923
306.42,0,110.776499,37.178619,36.238407,0.000001,0.074279,23.076923
306.62,0,110.776499,37.178793,36.238916,0.000001,0.073769,23.076923
306.82,0,110.751956,37.178967,36.239425,0.000001,0.073384,23.076923
307.02,0,110.751956,37.179140,36.239933,0.000001,0.074234,23.076923
307.22,0,110.751956,37.179314,36.240440,0.000001,0.073680,23.076923
307.42,0,110.726912,37.179488,36.240948,0.000001,0.073799,23.076923
307.62,0,110.726912,37.179662,36.241454,0.000001,0.074136,23.076923
307.82,0,110.726912,37.179836,36.241960,0.000001,0.073610,23.076923
308.02,0,110.733674,37.180010,36.242466,0.000001,0.074102,23.076923
308.22,0,110.733674,37.180184,36.242971,0.000001,0.074020,23.076923
308.42,0,110.733674,37.180358,36.243476,0.000001,0.073562,23.076923
308.62,0,110.765711,37.180532,36.243980,0.000001,0.074262,23.076923
308.82,0,110.765711,37.180706,36.244483,0.000001,0.073904,23.076923
309.02,0,110.765711,37.180881,36.244987,0.000001,0.073074,23.076923
309.22,0,110.764941,37.181055,36.245489,0.000001,0.074306,23.076923
309.42,0,110.764941,37.181229,36.245991,0.000001,0.073799,23.076923
309.62,0,110.735684,37.181403,36.246493,0.000001,0.073411,23.076923
309.82,0,110.735684,37.181577,36.246995,0.000001,0.074261,23.076923
310.02,0,110.735684,37.181751,36.247495,0.000001,0.073709,23.076923
310.22,0,110.719279,37.181925,36.247996,0.000001,0.073825,23.076923
310.42,0,110.719279,37.182100,36.248495,0.000001,0.074164,23.076923
310.62,0,110.719279,37.182274,36.248995,0.000001,0.073640,23.076923
310.82,0,110.739573,37.182448,36.249494,0.000001,0.074128,23.076923
311.02,0,110.739573,37.182622,36.249992,0.000001,0.074049,23.076923
311.22,0,110.739573,37.182797,36.250489,0.000001,0.073592,23.076923
311.42,0,110.766379,37.182971,36.250987,0.000001,0.074289,23.076923
311.62,0,110.766379,37.183145,36.251483,0.000001,0.073933,23.076923
311.82,0,110.766379,37.183320,36.251980,0.000001,0.073102,23.076923
312.02,0,110.749971,37.183494,36.252476,0.000001,0.074333,23.076923
312.22,0,110.749971,37.183668,36.252971,0.000001,0.073828,23.076923
312.42,0,110.721062,37.183843,36.253466,0.000001,0.073437,23.076923
312.62,0,110.721062,37.184017,36.253960,0.000001,0.074289,23.076923
312.82,0,110.721062,37.184191,36.254454,0.000001,0.073738,23.076923
313.02,0,110.716649,37.184366,36.254948,0.000001,0.073851,23.076923
313.22,0,110.716649,37.184540,36.255441,0.000001,0.074193,23.076923
313.42,0,110.716649,37.184715,36.255933,0.000001,0.073669,23.076923
313.62,0,110.746421,37.184889,36.256426,0.000001,0.074154,23.076923
313.82,0,110.746421,37.185064,36.256917,0.000001,0.074078,23.076923
314.02,0,110.746421,37.185238,36.257408,0.000001,0.073621,23.076923
314.22,0,110.759422,37.185413,36.257899,0.000001,0.074316,23.076923
314.42,0,110.759422,37.185587,36.258388,0.000001,0.073962,23.076923
314.62,0,110.759422,37.185762,36.258878,0.000001,0.073129,23.076923
314.82,0,110.733399,37.185937,36.259367,0.000001,0.074360,23.076923
315.02,0,110.733399,37.186111,36.259856,0.000001,0.073857,23.076923
315.22,0,110.709677,37.186286,36.260344,0.000001,0.073463,23.076923
315.42,0,110.709677,37.186460,36.260832,0.000001,0.074316,23.076923
315.62,0,110.709677,37.186635,36.261319,0.000001,0.073767,23.076923
315.82,0,110.719214,37.186810,36.261806,0.000001,0.073877,23.076923
316.02,0,110.719214,37.186984,36.262292,0.000001,0.074220,23.076923
316.22,0,110.719214,37.187159,36.262778,0.000001,0.073698,23.076923
316.42,0,110.750810,37.187334,36.263264,0.000001,0.074180,23.076923
316.62,0,110.750810,37.187509,36.263748,0.000001,0.074106,23.076923
316.82,0,110.750810,37.187683,36.264233,0.000001,0.073650,23.076923
317.02,0,110.746477,37.187858,36.264717,0.000001,0.074342,23.076923
317.22,0,110.746477,37.188033,36.265200,0.000001,0.073991,23.076923
317.42,0,110.746477,37.188208,36.265683,0.000001,0.073155,23.076923
317.62,0,110.716791,37.188382,36.266166,0.000001,0.074386,23.076923
317.82,0,110.716791,37.188557,36.266647,0.000001,0.073885,23.076923
318.02,0,110.702498,37.188732,36.267129,0.000001,0.073489,23.076923
318.22,0,110.702498,37.188907,36.267610,0.000001,0.074343,23.076923
318.42,0,110.702498,37.189082,36.268091,0.000001,0.073796,23.076923
318.62,0,110.725080,37.189257,36.268571,0.000001,0.073903,23.076923
318.82,0,110.725080,37.189432,36.269051,0.000001,0.074248,23.076923
319.02,0,110.725080,37.189607,36.269530,0.000001,0.073727,23.076923
319.22,0,110.749666,37.189782,36.270009,0.000001,0.074206,23.076923
319.42,0,110.749666,37.189957,36.270487,0.000001,0.074134,23.076923
319.62,0,110.749666,37.190131,36.270965,0.000001,0.073679,23.076923
319.82,0,110.730630,37.190306,36.271442,0.000001,0.074367,23.076923
320.02,0,110.730630,37.190481,36.271919,0.000001,0.074019,23.076923
320.22,0,110.730630,37.190657,36.272396,0.000001,0.073182,23.076923
320.42,0,110.702318,37.190832,36.272872,0.000001,0.074412,23.076923
320.62,0,110.702318,37.191007,36.273347,0.000001,0.073913,23.076923
320.82,0,110.700546,37.191182,36.273822,0.000001,0.073515,23.076923
321.02,0,110.700546,37.191357,36.274297,0.000001,0.074369,23.076923
321.22,0,110.700546,37.191532,36.274771,0.000001,0.073824,23.076923
321.42,0,110.731330,37.191707,36.275245,0.000001,0.073928,23.076923
321.62,0,110.731330,37.191882,36.275718,0.000001,0.074276,23.076923
321.82,0,110.731330,37.192057,36.276191,0.000001,0.073755,23.076923
322.02,0,110.740781,37.192232,36.276663,0.000001,0.074231,23.076923
322.22,0,110.740781,37.192408,36.277135,0.000001,0.074162,23.076923
322.42,0,110.740781,37.192583,36.277606,0.000001,0.073707,23.076923
322.62,0,110.713527,37.192758,36.278077,0.000001,0.074393,23.076923
322.82,0,110.713527,37.192933,36.278547,0.000001,0.074047,23.076923
323.02,0,110.713527,37.193109,36.279018,0.000001,0.073208,23.076923
323.22,0,110.691325,37.193284,36.279487,0.000001,0.074438,23.076923
323.42,0,110.691325,37.193459,36.279956,0.000001,0.073941,23.076923
323.62,0,110.703623,37.193634,36.280425,0.000001,0.073541,23.076923
323.82,0,110.703623,37.193810,36.280893,0.000001,0.074396,23.076923
324.02,0,110.703623,37.193985,36.281361,0.000001,0.073852,23.076923
324.22,0,110.734438,37.194160,36.281828,0.000001,0.073954,23.076923
324.42,0,110.734438,37.194336,36.282295,0.000001,0.074303,23.076923
324.62,0,110.734438,37.194511,36.282761,0.000001,0.073784,23.076923
324.82,0,110.726673,37.194686,36.283227,0.000001,0.074256,23.076923
325.02,0,110.726673,37.194862,36.283692,0.000001,0.074189,23.076923
325.22,0,110.726673,37.195037,36.284157,0.000001,0.073735,23.076923
325.42,0,110.696786,37.195213,36.284622,0.000001,0.074418,23.076923
325.62,0,110.696786,37.195388,36.285086,0.000001,0.074074,23.076923
325.82,0,110.696786,37.195564,36.285550,0.000001,0.073234,23.076923
326.02,0,110.684749,37.195739,36.286013,0.000001,0.074463,23.076923
326.22,0,110.684749,37.195915,36.286476,0.000001,0.073969,23.076923
326.42,0,110.709441,37.196090,36.286938,0.000001,0.073566,23.076923
326.62,0,110.709441,37.196266,36.287400,0.000001,0.074422,23.076923
326.82,0,110.709441,37.196441,36.287861,0.000001,0.073880,23.076923
327.02,0,110.731452,37.196617,36.288322,0.000001,0.073978,23.076923
327.22,0,110.731452,37.196792,36.288783,0.000001,0.074330,23.076923
327.42,0,110.731452,37.196968,36.289243,0.000001,0.073812,23.076923
327.62,0,110.710101,37.197143,36.289702,0.000001,0.074280,23.076923
327.82,0,110.710101,37.197319,36.290161,0.000001,0.074216,23.076923
328.02,0,110.710101,37.197495,36.290620,0.000001,0.073762,23.076923
328.22,0,110.682598,37.197670,36.291079,0.000001,0.074442,23.076923
328.42,0,110.682598,37.197846,36.291536,0.000001,0.074101,23.076923
328.62,0,110.682598,37.198022,36.291994,0.000001,0.073259,23.076923
328.82,0,110.683558,37.198197,36.292451,0.000001,0.074489,23.076923
329.02,0,110.683558,37.198373,36.292907,0.000001,0.073996,23.076923
329.22,0,110.715024,37.198549,36.293363,0.000001,0.073591,23.076923
329.42,0,110.715024,37.198725,36.293819,0.000001,0.074449,23.076923
329.62,0,110.715024,37.198900,36.294274,0.000001,0.073908,23.076923
329.82,0,110.720871,37.199076,36.294729,0.000001,0.074003,23.076923
330.02,0,110.720871,37.199252,36.295183,0.000001,0.074356,23.076923
330.22,0,110.720871,37.199428,36.295637,0.000001,0.073839,23.076923
330.42,0,110.692621,37.199603,36.296090,0.000001,0.074305,23.076923
330.62,0,110.692621,37.199779,36.296543,0.000001,0.074243,23.076923
330.82,0,110.692621,37.199955,36.296996,0.000001,0.073789,23.076923
331.02,0,110.672127,37.200131,36.297448,0.000001,0.074467,23.076923
331.22,0,110.672127,37.200307,36.297899,0.000001,0.074128,23.076923
331.42,0,110.672127,37.200483,36.298351,0.000001,0.073285,23.076923
331.62,0,110.687140,37.200659,36.298801,0.000001,0.074514,23.076923
331.82,0,110.687140,37.200835,36.299252,0.000001,0.074023,23.076923
332.02,0,110.716835,37.201010,36.299702,0.000001,0.073616,23.076923
332.22,0,110.716835,37.201186,36.300151,0.000001,0.074474,23.076923
332.42,0,110.716835,37.201362,36.300600,0.000001,0.073936,23.076923
332.62,0,110.705808,37.201538,36.301049,0.000001,0.074027,23.076923
332.82,0,110.705808,37.201714,36.301497,0.000001,0.074382,23.076923
333.02,0,110.705808,37.201890,36.301944,0.000001,0.073866,23.076923
333.22,0,110.675947,37.202066,36.302392,0.000001,0.074328,23.076923
333.42,0,110.675947,37.202242,36.302838,0.000001,0.074269,23.076923
333.62,0,110.675947,37.202418,36.303285,0.000001,0.073816,23.076923
333.82,0,110.666299,37.202594,36.303731,0.000001,0.074491,23.076923
334.02,0,110.666299,37.202771,36.304176,0.000001,0.074154,23.076923
334.22,0,110.666299,37.202947,36.304622,0.000001,0.073310,23.076923
334.42,0,110.692885,37.203123,36.305066,0.000001,0.074539,23.076923
334.62,0,110.692885,37.203299,36.305510,0.000001,0.074051,23.076923
334.82,0,110.711971,37.203475,36.305954,0.000001,0.073641,23.076923
335.02,0,110.711971,37.203651,36.306398,0.000001,0.074500,23.076923
335.22,0,110.711971,37.203827,36.306841,0.000001,0.073963,23.076923
335.42,0,110.688648,37.204003,36.307283,0.000001,0.074051,23.076923
335.62,0,110.688648,37.204180,36.307725,0.000001,0.074408,23.076923
335.82,0,110.688648,37.204356,36.308167,0.000001,0.073893,23.076923
336.02,0,110.662158,37.204532,36.308608,0.000001,0.074352,23.076923
336.22,0,110.662158,37.204708,36.309049,0.000001,0.074295,23.076923
336.42,0,110.662158,37.204885,36.309490,0.000001,0.073843,23.076923
336.62,0,110.665924,37.205061,36.309930,0.000001,0.074515,23.076923
336.82,0,110.665924,37.205237,36.310369,0.000001,0.074181,23.076923
337.02,0,110.665924,37.205413,36.310808,0.000001,0.073335,23.076923
337.22,0,110.697709,37.205590,36.311247,0.000001,0.074564,23.076923
337.42,0,110.697709,37.205766,36.311685,0.000001,0.074077,23.076923
337.62,0,110.699944,37.205942,36.312123,0.000001,0.073665,23.076923
337.82,0,110.699944,37.206119,36.312560,0.000001,0.074525,23.076923
338.02,0,110.699944,37.206295,36.312997,0.000001,0.073989,23.076923
338.22,0,110.670917,37.206471,36.313434,0.000001,0.074074,23.076923
338.42,0,110.670917,37.206648,36.313870,0.000001,0.074433,23.255814
338.62,0,110.670917,37.206824,36.314306,0.000001,0.073919,23.255814
338.82,0,110.652306,37.207000,36.314741,0.000001,0.074375,23.255814
339.02,0,110.652306,37.207177,36.315176,0.000001,0.074321,23.255814
339.22,0,110.652306,37.207353,36.315610,0.000001,0.073869,23.255814
339.42,0,110.669674,37.207529,36.316045,0.000001,0.074539,23.255814
339.62,0,110.669674,37.207706,36.316478,0.000001,0.074207,23.255814
339.82,0,110.669674,37.207882,36.316911,0.000001,0.073360,23.255814
340.02,0,110.695724,37.208058,36.317344,0.000001,0.074588,23.255814
340.22,0,110.695724,37.208235,36.317776,0.000001,0.074104,23.255814
340.42,0,110.678958,37.208411,36.318208,0.000001,0.073688,23.255814
340.62,0,110.678958,37.208587,36.318640,0.000001,0.074549,23.255814
340.82,0,110.678958,37.208764,36.319071,0.000001,0.074015,23.255814
341.02,0,110.648044,37.208940,36.319502,0.000001,0.074097,23.255814
341.22,0,110.648044,37.209117,36.319932,0.000001,0.074458,23.255814
341.42,0,110.648044,37.209293,36.320362,0.000001,0.073944,23.255814
341.62,0,110.640890,37.209469,36.320791,0.000001,0.074398,23.255814
341.82,0,110.640890,37.209646,36.321220,0.000001,0.074345,23.255814
342.02,0,110.640890,37.209822,36.321649,0.000001,0.073894,23.255814
342.22,0,110.668195,37.209999,36.322077,0.000001,0.074561,23.255814
342.42,0,110.668195,37.210175,36.322505,0.000001,0.074232,23.255814
342.62,0,110.668195,37.210351,36.322932,0.000001,0.073382,23.255814
342.82,0,110.679515,37.210528,36.323359,0.000001,0.074610,23.255814
343.02,0,110.679515,37.210704,36.323786,0.000001,0.074128,23.255814
343.22,0,110.652269,37.210881,36.324212,0.000001,0.073709,23.255814
343.42,0,110.652269,37.211057,36.324638,0.000001,0.074571,23.255814
343.62,0,110.652269,37.211234,36.325063,0.000001,0.074038,23.255814
343.82,0,110.627987,37.211410,36.325488,0.000001,0.074116,23.255814
344.02,0,110.627987,37.211587,36.325912,0.000001,0.074479,23.255814
344.22,0,110.627987,37.211763,36.326337,0.000001,0.073967,23.255814
344.42,0,110.637704,37.211940,36.326761,0.000001,0.074417,23.255814
344.62,0,110.637704,37.212117,36.327184,0.000001,0.074367,23.255814
344.82,0,110.637704,37.212293,36.327607,0.000001,0.073916,23.255814
345.02,0,110.668586,37.212470,36.328029,0.000001,0.074581,23.255814
345.22,0,110.668586,37.212646,36.328451,0.000001,0.074253,23.255814
345.42,0,110.668586,37.212823,36.328873,0.000001,0.073402,23.255814
345.62,0,110.663071,37.213000,36.329294,0.000001,0.074629,23.255814
345.82,0,110.663071,37.213176,36.329715,0.000001,0.074148,23.255814
346.02,0,110.634345,37.213353,36.330136,0.000001,0.073727,23.255814
346.22,0,110.634345,37.213530,36.330556,0.000001,0.074590,23.255814
346.42,0,110.634345,37.213706,36.330975,0.000001,0.074058,23.255814
346.62,0,110.622954,37.213883,36.331395,0.000001,0.074133,23.255814
346.82,0,110.622954,37.214060,36.331814,0.000001,0.074498,23.255814
347.02,0,110.622954,37.214236,36.332232,0.000001,0.073986,23.255814
347.22,0,110.648665,37.214413,36.332651,0.000001,0.074434,23.255814
347.42,0,110.648665,37.214590,36.333068,0.000001,0.074385,23.255814
347.62,0,110.648665,37.214767,36.333485,0.000001,0.073935,23.255814
347.82,0,110.672632,37.214943,36.333902,0.000001,0.074597,23.255814
348.02,0,110.672632,37.215120,36.334318,0.000001,0.074271,23.255814
348.22,0,110.672632,37.215297,36.334735,0.000001,0.073417,23.255814
348.42,0,110.653751,37.215474,36.335151,0.000001,0.074645,23.255814
348.62,0,110.653751,37.215651,36.335566,0.000001,0.074166,23.255814
348.82,0,110.629123,37.215827,36.335981,0.000001,0.073742,23.255814
349.02,0,110.629123,37.216004,36.336396,0.000001,0.074605,23.255814
349.22,0,110.629123,37.216181,36.336810,0.000001,0.074075,23.255814
349.42,0,110.633497,37.216358,36.337224,0.000001,0.074147,23.255814
349.62,0,110.633497,37.216535,36.337637,0.000001,0.074513,23.255814
349.82,0,110.633497,37.216712,36.338050,0.000001,0.074003,23.255814
350.02,0,110.667645,37.216889,36.338463,0.000001,0.074448,23.255814
350.22,0,110.667645,37.217065,36.338875,0.000001,0.074401,23.255814
350.42,0,110.667645,37.217242,36.339287,0.000001,0.073951,23.255814
350.62,0,110.674914,37.217419,36.339698,0.000001,0.074610,23.255814
350.82,0,110.674914,37.217596,36.340109,0.000001,0.074286,23.255814
351.02,0,110.674914,37.217773,36.340520,0.000001,0.073430,23.255814
351.22,0,110.649583,37.217950,36.340930,0.000001,0.074658,23.255814
351.42,0,110.649583,37.218127,36.341340,0.000001,0.074180,23.255814
351.62,0,110.633597,37.218304,36.341750,0.000001,0.073753,23.255814
351.82,0,110.633597,37.218481,36.342159,0.000001,0.074618,23.255814
352.02,0,110.633597,37.218658,36.342567,0.000001,0.074089,23.255814
352.22,0,110.653677,37.218835,36.342976,0.000001,0.074159,23.255814
352.42,0,110.653677,37.219012,36.343384,0.000001,0.074526,23.255814
352.62,0,110.653677,37.219189,36.343791,0.000001,0.074016,23.255814
352.82,0,110.684900,37.219366,36.344199,0.000001,0.074458,23.255814
353.02,0,110.684900,37.219543,36.344605,0.000001,0.074414,23.255814
353.22,0,110.684900,37.219721,36.345012,0.000001,0.073964,23.255814
353.42,0,110.674206,37.219898,36.345418,0.000001,0.074620,23.255814
353.62,0,110.674206,37.220075,36.345824,0.000001,0.074298,23.255814
353.82,0,110.674206,37.220252,36.346229,0.000001,0.073440,23.255814
354.02,0,110.647936,37.220429,36.346634,0.000001,0.074668,23.255814
354.22,0,110.647936,37.220606,36.347039,0.000001,0.074192,23.255814
354.42,0,110.644323,37.220783,36.347443,0.000001,0.073763,23.255814
354.62,0,110.644323,37.220960,36.347847,0.000001,0.074628,23.255814
354.82,0,110.644323,37.221138,36.348250,0.000001,0.074100,23.255814
355.02,0,110.675589,37.221315,36.348653,0.000001,0.074168,23.255814
355.22,0,110.675589,37.221492,36.349056,0.000001,0.074537,23.255814
355.42,0,110.675589,37.221669,36.349458,0.000001,0.074028,23.255814
355.62,0,110.692796,37.221846,36.349860,0.000001,0.074467,23.255814
355.82,0,110.692796,37.222024,36.350262,0.000001,0.074424,23.255814
356.02,0,110.692796,37.222201,36.350663,0.000001,0.073975,23.255814
356.22,0,110.670027,37.222378,36.351064,0.000001,0.074629,23.255814
356.42,0,110.670027,37.222555,36.351464,0.000001,0.074309,23.255814
356.62,0,110.670027,37.222733,36.351864,0.000001,0.073449,23.255814
356.82,0,110.648366,37.222910,36.352264,0.000001,0.074676,23.255814
357.02,0,110.648366,37.223087,36.352663,0.000001,0.074202,23.255814
357.22,0,110.659496,37.223265,36.353062,0.000001,0.073771,23.255814
357.42,0,110.659496,37.223442,36.353461,0.000001,0.074637,23.255814
357.62,0,110.659496,37.223619,36.353859,0.000001,0.074110,23.255814
357.82,0,110.692904,37.223797,36.354257,0.000001,0.074176,23.255814
358.02,0,110.692904,37.223974,36.354654,0.000001,0.074546,23.255814
358.22,0,110.692904,37.224151,36.355051,0.000001,0.074038,23.255814
358.42,0,110.690688,37.224329,36.355448,0.000001,0.074475,23.255814
